STYLE1,SQFT,STYLE2,BLDG_ID,sectorid,state_clas,center_x,center_y
UNDER 5000SF,725.31345077,,523,0,A1,-95.3779805,29.755923
UNDER 5000SF,1075.2310169,,524,0,A1,-95.37851549999999,29.754688999999996
UNDER 5000SF,4521.17250509,,525,0,X1,-95.34863739057488,29.761273354798913
,5807.08416459,COMMERCIAL,526,0,F1,-95.35018685624193,29.755604080548625
,48242.5077573,COMMERCIAL,527,0,F1,-95.351208,29.755947
UNDER 5000SF,1624.43987086,COMMERCIAL,529,0,F1,-95.35666440370883,29.744092706786507
UNDER 5000SF,1271.47546771,COMMERCIAL,530,0,F1,-95.35710449999999,29.740936500000004
,19919.422542,COMMERCIAL,532,0,F1,-95.35907668269734,29.74397114308229
,5328.45143267,COMMERCIAL,533,0,F1,-95.3599724686471,29.746617444766933
UNDER 5000SF,3650.47180069,,534,0,A1,-95.36152032769478,29.74091865262298
UNDER 5000SF,1796.41417878,,535,0,A1,-95.36201200000001,29.740655000000007
UNDER 5000SF,3006.46216267,,536,0,A1,-95.36270900000001,29.741572499999997
UNDER 5000SF,2669.51498185,,539,0,A1,-95.36381898062956,29.738526341807905
UNDER 5000SF,3806.20856433,,540,0,A1,-95.36401100000002,29.738449999999997
,48355.1837461,COMMERCIAL,541,0,F1,-95.3645407509697,29.73900663511554
,7933.87160603,COMMERCIAL,542,0,C2,-95.36632156567353,29.74143134025323
UNDER 5000SF,3059.50363725,COMMERCIAL,543,0,F1,-95.36681482805496,29.74137348503254
,10514.4207969,COMMERCIAL,544,0,F1,-95.35186649999999,29.756191999999995
,11790.0432692,COMMERCIAL,545,0,F1,-95.35453562486029,29.75010621497361
,47297.3875232,COMMERCIAL,546,0,,-95.37302602225314,29.749126142459406
UNDER 5000SF,1411.01370017,,548,0,A1,-95.3580425,29.741336
,10345.6201571,COMMERCIAL,549,0,F1,-95.35918681502368,29.746146606008203
UNDER 5000SF,2966.23800444,COMMERCIAL,552,0,F1,-95.375289,29.751535500000003
,7596.74778472,,553,0,A1,-95.37648461224411,29.755947352793285
UNDER 5000SF,1582.33074022,MULTIFAMILY,555,0,B1,-95.36227090381014,29.73918517450823
UNDER 5000SF,1903.5414663,,556,0,A1,-95.36236099999999,29.739767999999998
,61377.7603681,MULTIFAMILY,557,0,B1,-95.377327,29.7517405
UNDER 5000SF,1750.34754418,,558,0,A1,-95.36262450000001,29.741450999999994
UNDER 5000SF,4349.4221907,COMMERCIAL,559,0,F1,-95.37750787253509,29.75267547953123
,36266.7344649,MULTIFAMILY,560,0,B1,-95.37737017231335,29.75422974278185
,31361.9461529,,562,0,X1,-95.36810572385284,29.744011413787394
UNDER 5000SF,513.374584566,,563,0,X1,-95.3681655,29.7673415
,5318.42795881,,564,0,Z4,-95.36813441129642,29.74294790238248
,21781.7074102,COMMERCIAL,566,0,X2,-95.36941131452552,29.74574889690882
UNDER 5000SF,3929.69083311,,567,0,X1,-95.37003488033083,29.766037115058975
,26256.9867503,COMMERCIAL,568,0,F1,-95.37043976974032,29.747584011314085
UNDER 5000SF,3625.39681235,COMMERCIAL,570,0,F1,-95.3727540595581,29.764524215681284
,8590.96894926,COMMERCIAL,571,0,F1,-95.37394813622075,29.749561845849332
UNDER 5000SF,1012.5435685,,572,0,A1,-95.37683275241245,29.75694986095282
UNDER 5000SF,3456.17068113,,573,0,A1,-95.3770674607743,29.75600375642631
UNDER 5000SF,1577.3439588,,574,0,A1,-95.377942,29.7556905
,21439.9346066,COMMERCIAL,575,0,F1,-95.34762618061241,29.7712061070505
UNDER 5000SF,4811.00561536,,576,0,J4,-95.35171270445342,29.770840809671146
,21519.4777083,COMMERCIAL,579,0,Z4,-95.35413939227745,29.750990684974237
UNDER 5000SF,2129.79090094,COMMERCIAL,580,0,C2,-95.35801134548099,29.747025606172276
UNDER 5000SF,1242.21057996,MULTIFAMILY,581,0,B1,-95.35895866891212,29.74140753076268
UNDER 5000SF,1134.77806455,MULTIFAMILY,586,0,A1,-95.36219267751612,29.739265347217277
UNDER 5000SF,2041.29800284,,588,0,A1,-95.36835824933331,29.74554255827891
UNDER 5000SF,1823.11740448,,589,0,A1,-95.36994599805858,29.744835667341945
UNDER 5000SF,2325.09759326,,590,0,X1,-95.37098584643952,29.766175163461458
,8200.3288208,COMMERCIAL,591,0,F1,-95.37355070400757,29.748513268355556
,27508.925857,COMMERCIAL,592,0,F1,-95.37434807120952,29.7643444800415
UNDER 5000SF,2484.42239432,COMMERCIAL,593,0,C2,-95.37576273580623,29.74848789759908
UNDER 5000SF,977.691904104,,594,0,A1,-95.376158,29.756954000000007
UNDER 5000SF,749.077373812,,595,0,A1,-95.37815350000001,29.75719
,5725.33734182,,596,0,,-95.37827848328732,29.75942212629754
UNDER 5000SF,4738.64784926,,597,0,X1,-95.34862040262352,29.76234398675238
UNDER 5000SF,1293.46262501,,599,0,A1,-95.35780482844777,29.740976420202557
,18538.3126802,COMMERCIAL,600,0,F1,-95.35819432652565,29.748890478526405
,26537.8088884,COMMERCIAL,601,0,F1,-95.35874034079706,29.746165664803083
,16656.0788088,COMMERCIAL,602,0,F1,-95.35958599549247,29.745591910504174
UNDER 5000SF,2987.53497455,COMMERCIAL,603,0,F1,-95.36037350996754,29.741514128419098
,8429.90980055,,604,0,X3,-95.36070630358357,29.741892469663775
UNDER 5000SF,1988.53874579,,606,0,A1,-95.36216142513858,29.740339674860454
UNDER 5000SF,1190.95905323,,607,0,B3,-95.36217548519647,29.741831173910935
UNDER 5000SF,423.425505921,,609,0,A3,-95.36404068574805,29.739891534823496
UNDER 5000SF,932.346624062,,614,0,A1,-95.36714132342989,29.7434119617067
,39842.37704340001,,615,0,X1,-95.36932838663022,29.768680396667303
UNDER 5000SF,1217.16734493,,617,0,X1,-95.3695125,29.765408
,18696.8379708,COMMERCIAL,619,0,X3,-95.3720018786818,29.745377234262683
UNDER 5000SF,1194.38180795,COMMERCIAL,620,0,A1,-95.37534770098064,29.76501274756453
UNDER 5000SF,3562.07528376,,621,0,A1,-95.37556549999998,29.755383000000002
,5098.21809598,,622,0,A1,-95.37659153692493,29.756670746628185
UNDER 5000SF,951.954778217,,623,0,A1,-95.37791949999999,29.757203
UNDER 5000SF,2557.00912492,,624,0,A1,-95.37803347046389,29.753409456043748
UNDER 5000SF,1083.40503813,,625,0,A1,-95.37826100000001,29.756554000000005
,7917.97856995,COMMERCIAL,626,0,F1,-95.37871241147506,29.75813014996052
UNDER 5000SF,2190.42233286,,627,0,A1,-95.37857324030804,29.75597941898264
,20356.9902508,MULTIFAMILY,628,0,B1,-95.34637599255697,29.761267836710942
UNDER 5000SF,1687.19386164,,629,0,A1,-95.3487119243502,29.756590794550846
UNDER 5000SF,1249.14016379,,631,0,A1,-95.35762831971972,29.74104958318319
UNDER 5000SF,1172.6765517,,632,0,A1,-95.357922,29.7408245
UNDER 5000SF,2167.39143118,,633,0,A1,-95.3581825,29.745453499999996
UNDER 5000SF,1048.81686392,,635,0,A1,-95.3608375,29.742097
UNDER 5000SF,2348.31168743,,636,0,A1,-95.361295400367,29.74015533104782
UNDER 5000SF,3298.59776664,,637,0,A1,-95.36244455427644,29.741343220091675
UNDER 5000SF,3552.21097294,,638,0,A1,-95.36248663791638,29.742005354133834
UNDER 5000SF,1921.89554226,,639,0,A1,-95.3624437666006,29.739663648970033
,14067.7021806,,642,0,A1,-95.36533449999999,29.7385265
UNDER 5000SF,2285.65478987,,643,0,A1,-95.36729196244677,29.741975183120406
,11739.9476843,,644,0,A1,-95.3675512908134,29.74363227765106
,5524.52353906,,645,0,Z4,-95.36764810602737,29.742655180507676
UNDER 5000SF,1123.87546996,,646,0,A1,-95.36768463997261,29.770336684462695
,25686.4224666,,647,0,X1,-95.36826968857169,29.768107169660013
UNDER 5000SF,1949.78217446,,648,0,A1,-95.3698744547903,29.74508367269463
UNDER 5000SF,877.710031616,,650,0,X1,-95.37645226948023,29.76197739446928
UNDER 5000SF,409.686343864,,651,0,A1,-95.37827850000001,29.7552905
,41235.02169020001,,652,0,F2,-95.34851303167689,29.771090129321163
,5437.02608986,COMMERCIAL,653,0,F1,-95.35837842852541,29.741756247354395
UNDER 5000SF,3465.66302602,MULTIFAMILY,654,0,B1,-95.35912563360144,29.74151085254691
,17280.5319802,COMMERCIAL,655,0,F1,-95.35999369149027,29.74458221954097
UNDER 5000SF,302.177677586,MULTIFAMILY,656,0,B1,-95.36215100000001,29.738891000000006
,62610.9907398,MULTIFAMILY,657,0,B1,-95.36787182494062,29.74603046755965
UNDER 5000SF,1059.97119128,,659,0,A1,-95.37010150000002,29.746090499999998
,52692.9999651,MULTIFAMILY,662,0,B1,-95.37336313786825,29.76434643985993
,14255.3474546,,663,0,X1,-95.37585516596981,29.75906148155839
,7377.39542519,,664,0,X1,-95.37724150000001,29.759526000000005
UNDER 5000SF,1289.31778462,COMMERCIAL,665,0,F1,-95.35185928345564,29.772203065747867
UNDER 5000SF,780.673147031,COMMERCIAL,666,0,,-95.35622963655628,29.7452762105756
,9802.0959331,COMMERCIAL,667,0,F1,-95.35745677414408,29.748323142170307
UNDER 5000SF,506.286936447,,670,0,A1,-95.36189249078613,29.742225669326338
UNDER 5000SF,1804.26242807,,671,0,A1,-95.36234999999999,29.740676999999998
,22753.6864875,,672,0,X1,-95.36278104594355,29.742855247057303
UNDER 5000SF,1779.10639771,,673,0,A1,-95.36261395527877,29.74034517071061
,7547.18045439,,678,0,Z4,-95.36578270097876,29.74344896499465
,5083.73883829,,680,0,A1,-95.36693899999999,29.742656999999994
,17543.4128443,,681,0,Z4,-95.36759437231727,29.74312265326631
,17079.7460935,,683,0,X1,-95.36932815141338,29.764392766902912
,8085.97560058,COMMERCIAL,685,0,F1,-95.37019576325322,29.74825615734272
UNDER 5000SF,731.764685108,,686,0,X1,-95.37041658779468,29.76557785947068
,9824.30404771,COMMERCIAL,687,0,F1,-95.37239528354155,29.749616642803577
,5904.15779177,COMMERCIAL,688,0,F1,-95.37310082554018,29.746281273399017
UNDER 5000SF,878.780683922,,689,0,A1,-95.37592275254416,29.764958627623486
,6595.83760199,,690,0,A1,-95.37591026408828,29.75614089359544
UNDER 5000SF,3924.00057812,,691,0,A1,-95.37693606034762,29.75795374638512
,11291.8110063,COMMERCIAL,692,0,F1,-95.3771935,29.750677500000005
UNDER 5000SF,4778.73092151,,693,0,A1,-95.37755272991055,29.75530375262728
,42907.8401201,MULTIFAMILY,694,0,B1,-95.37736893499229,29.75486714689539
,5453.81354468,,695,0,A1,-95.34631855246981,29.760274131526327
UNDER 5000SF,4305.24311626,,696,0,X1,-95.3478345,29.764489499999993
UNDER 5000SF,1041.5197706,,698,0,A1,-95.35614167302009,29.74461900827423
UNDER 5000SF,549.580425724,COMMERCIAL,699,0,F1,-95.3563639599608,29.750878354122914
,71197.2292634,COMMERCIAL,700,0,F1,-95.35653161808284,29.76916720237772
UNDER 5000SF,3226.22325942,,702,0,A1,-95.359399,29.7451935
UNDER 5000SF,1004.95974326,COMMERCIAL,704,0,F1,-95.35968294020137,29.741864374602812
UNDER 5000SF,1616.57224433,MULTIFAMILY,705,0,B4,-95.36213987148363,29.741658159598266
UNDER 5000SF,1732.82698245,,706,0,A1,-95.36282949999999,29.740074000000003
UNDER 5000SF,980.780312283,,708,0,A1,-95.36634532448758,29.741759451348436
,31055.3415565,COMMERCIAL,710,0,C2,-95.3689915486768,29.769663244759656
UNDER 5000SF,2389.73038134,,711,0,F1,-95.36885752271137,29.745855826487325
UNDER 5000SF,1827.02166721,,712,0,A1,-95.370126,29.745950000000004
UNDER 5000SF,3198.41236609,COMMERCIAL,713,0,F1,-95.370879,29.748746499999996
UNDER 5000SF,3468.4323835,COMMERCIAL,715,0,F1,-95.374942574718,29.75004535431848
,17050.2408921,COMMERCIAL,716,0,F1,-95.37559437475619,29.750678572792324
,34866.062714,MULTIFAMILY,717,0,B1,-95.37823183247829,29.754204952173062
UNDER 5000SF,729.80517702,,718,0,A1,-95.3783105,29.757188
UNDER 5000SF,4421.43193684,,719,0,X1,-95.34739661931359,29.76212503407717
UNDER 5000SF,4419.72814598,,720,0,X1,-95.34766197392986,29.762831619565453
UNDER 5000SF,2147.85717888,COMMERCIAL,721,0,F1,-95.34844464986747,29.75782922533849
UNDER 5000SF,2799.54710496,COMMERCIAL,722,0,F1,-95.34859144618702,29.76777170649658
UNDER 5000SF,1536.68181202,COMMERCIAL,723,0,F1,-95.3500395742055,29.754504412213837
UNDER 5000SF,4107.7479195,COMMERCIAL,727,0,F1,-95.35800250000001,29.748634000000003
UNDER 5000SF,1674.22293549,,728,0,A1,-95.35796102803438,29.745282949400252
UNDER 5000SF,901.089893397,,729,0,A1,-95.3581605,29.7409645
UNDER 5000SF,811.166703526,COMMERCIAL,730,0,F1,-95.3591649453614,29.742278670935306
,11936.0736391,COMMERCIAL,731,0,F1,-95.36024228148574,29.745838773686526
UNDER 5000SF,1759.71839513,,732,0,A1,-95.3627419512003,29.740182172701033
UNDER 5000SF,2958.632958,,734,0,A1,-95.36313017055805,29.741142960988547
,5458.25097314,,737,0,A1,-95.36530924677704,29.74307040637049
UNDER 5000SF,1396.53492127,,738,0,A1,-95.36768750000002,29.770446999999997
,10308.8427042,,739,0,X3,-95.36842987462188,29.742313074862984
UNDER 5000SF,1969.28599081,,740,0,A1,-95.36946055944323,29.745162085304024
UNDER 5000SF,2818.46382432,,741,0,X1,-95.370646,29.765944500000007
,6246.82237813,COMMERCIAL,745,0,F1,-95.37239994611242,29.746311674364893
,5631.97047576,,746,0,X3,-95.37312747027407,29.765859021257196
UNDER 5000SF,1854.14096977,,748,0,A1,-95.37505900000001,29.765230000000003
,44698.9278852,MULTIFAMILY,749,0,B1,-95.37646876842354,29.75486509077373
UNDER 5000SF,2514.20386833,,750,0,A1,-95.37792616056183,29.755324399912787
,5876.30529177,COMMERCIAL,751,0,F1,-95.37793171916285,29.752963467392007
,7228.95410803,,752,0,,-95.37842822884438,29.760051501915605
UNDER 5000SF,1153.28276071,,754,0,A1,-95.3577055,29.7410975
,14006.6976616,COMMERCIAL,756,0,F1,-95.3595440167937,29.742345369266477
UNDER 5000SF,791.336143406,,758,0,A1,-95.3625495,29.739490500000002
UNDER 5000SF,907.665281239,,759,0,A1,-95.36314333892844,29.74136991047813
UNDER 5000SF,1991.79774757,,762,0,A1,-95.36752899999999,29.741907499999996
UNDER 5000SF,1144.35331948,,763,0,A1,-95.36968099999999,29.744858500000003
UNDER 5000SF,1942.99034416,,764,0,X1,-95.37000049999999,29.765416000000002
,34447.4798603,MULTIFAMILY,765,0,B1,-95.37561710139,29.756792710074617
,36816.5625464,COMMERCIAL,766,0,Z5,-95.37613856493542,29.75333123021556
UNDER 5000SF,824.099254214,,767,0,A1,-95.37830274382674,29.755913843019183
UNDER 5000SF,698.315037037,,768,0,X1,-95.34739855349913,29.763480816464234
,9839.34725963,COMMERCIAL,769,0,F1,-95.34858247797547,29.757002439931505
,5181.87089635,,771,0,X1,-95.35760400000002,29.769480000000005
UNDER 5000SF,1080.57789456,COMMERCIAL,772,0,A1,-95.35810459127724,29.745604709479306
UNDER 5000SF,3380.86793366,,776,0,B2,-95.3618670494788,29.742085917002363
UNDER 5000SF,2099.95061154,,779,0,A1,-95.36752200000001,29.741683000000002
UNDER 5000SF,1235.41518868,,780,0,A1,-95.369553,29.744995
UNDER 5000SF,1313.05181021,,783,0,X3,-95.37359349999998,29.7659745
UNDER 5000SF,2897.13244842,COMMERCIAL,784,0,F1,-95.37424132961533,29.75067598927087
UNDER 5000SF,694.84807047,,785,0,A1,-95.3757545,29.755739499999997
UNDER 5000SF,1932.62125098,,786,0,A1,-95.37573600000002,29.764554000000004
,14438.3329685,COMMERCIAL,787,0,F1,-95.37636835945128,29.751164614703857
UNDER 5000SF,335.134445458,,788,0,A1,-95.37641749999999,29.7554505
UNDER 5000SF,3036.55152861,,789,0,X1,-95.37673378317434,29.758315849922095
UNDER 5000SF,4726.39402138,,790,0,A1,-95.37756774435262,29.7565724698148
UNDER 5000SF,745.22067603,,791,0,A1,-95.3780627506775,29.75591564227642
UNDER 5000SF,1831.38775933,,792,0,A1,-95.37823500000002,29.7534975
UNDER 5000SF,4805.33766369,,793,0,X1,-95.34850960693531,29.76254501372013
,15080.2157519,COMMERCIAL,796,0,F1,-95.35761550558374,29.74740883089384
UNDER 5000SF,1141.16249212,,797,0,A1,-95.35786999999999,29.741196499999994
UNDER 5000SF,1968.04790134,COMMERCIAL,798,0,A1,-95.3609495,29.7405235
UNDER 5000SF,1630.69640302,MULTIFAMILY,801,0,B1,-95.362082,29.738964
,35212.9674215,COMMERCIAL,802,0,F1,-95.36671167336299,29.744159511151246
,7345.37728122,,805,0,A1,-95.36952350000001,29.744181500000003
,35542.4944546,,806,0,X3,-95.3716709397909,29.766547180214957
,8436.97804646,MULTIFAMILY,807,0,B1,-95.37487273086236,29.747157101698082
UNDER 5000SF,553.421874915,,808,0,A1,-95.3785217529976,29.755457419664268
UNDER 5000SF,4752.22480376,,809,0,X1,-95.34738800000002,29.7632015
UNDER 5000SF,2311.04272152,COMMERCIAL,810,0,F1,-95.34873300000001,29.757498000000002
,7149.02642054,COMMERCIAL,811,0,F1,-95.35004974917943,29.756120130956614
,46987.7202965,COMMERCIAL,812,0,F1,-95.34948956213687,29.75494479244023
UNDER 5000SF,1034.48647194,COMMERCIAL,815,0,A1,-95.35650249999999,29.743914999999998
UNDER 5000SF,1351.57399268,,817,0,A1,-95.35750700000001,29.741202
UNDER 5000SF,3745.12038561,,821,0,A1,-95.36160685217145,29.740822526928113
UNDER 5000SF,1837.27454589,,822,0,A1,-95.36188982483145,29.740582951333916
UNDER 5000SF,1594.9844795,,823,0,B2,-95.362645,29.741929499999994
,17035.0472897,COMMERCIAL,825,0,F1,-95.36579062100344,29.743849239746158
,27776.3262203,COMMERCIAL,829,0,F1,-95.37235642611458,29.74680319754308
,8925.15369969,,830,0,X1,-95.3755533994026,29.75207016421307
,5692.81282821,,831,0,X1,-95.37614667317017,29.762203593118127
,13245.6961477,COMMERCIAL,832,0,F1,-95.37740082585735,29.75738467617919
,7100.04054254,,833,0,X1,-95.3478718759261,29.76106441320136
,52742.3811391,COMMERCIAL,835,0,F1,-95.35660123140093,29.74914216430559
UNDER 5000SF,1298.19140105,,836,0,A1,-95.35758949425798,29.741250335481954
UNDER 5000SF,1401.95233455,,837,0,A1,-95.357832828277,29.741399430590434
UNDER 5000SF,1860.24924205,,841,0,A1,-95.36197150000001,29.7402595
UNDER 5000SF,1808.99858885,,842,0,A1,-95.362527,29.740456499999997
UNDER 5000SF,1367.43602496,,843,0,B2,-95.36270346036434,29.74182217479074
UNDER 5000SF,888.391114413,,844,0,A1,-95.36294684400848,29.741251920878263
UNDER 5000SF,1063.10957428,,848,0,X2,-95.36865350000001,29.766164500000002
,9805.93643642,COMMERCIAL,851,0,F1,-95.37460808881198,29.75039883160323
UNDER 5000SF,1159.24496443,,852,0,A1,-95.37602800000002,29.764967000000002
UNDER 5000SF,1417.84803033,,853,0,A1,-95.376139,29.764547499999995
UNDER 5000SF,4697.06077671,,854,0,X1,-95.3479925,29.763308000000006
UNDER 5000SF,4426.20578851,,855,0,X1,-95.3479610319155,29.762474390216347
UNDER 5000SF,4393.7654636,,856,0,X1,-95.34849008285404,29.761455137771947
,44857.9168066,COMMERCIAL,858,0,F1,-95.354715221478,29.751401530994347
UNDER 5000SF,3961.78315127,COMMERCIAL,859,0,F1,-95.35489248906399,29.752289839069576
UNDER 5000SF,1316.33160749,,860,0,A1,-95.355675820605,29.74424463223732
,7349.74191636,,862,0,A1,-95.3603845,29.7412625
UNDER 5000SF,1869.46909546,,864,0,A1,-95.3641345,29.741019000000005
UNDER 5000SF,1176.50631796,,867,0,B3,-95.3654658860983,29.739008174400738
UNDER 5000SF,4722.98489555,,868,0,X1,-95.347537,29.761673000000002
,8153.05626642,COMMERCIAL,869,0,F1,-95.34770724551001,29.768921852220352
UNDER 5000SF,2143.1147979,,870,0,A1,-95.36704950450596,29.74182037832113
,5703.52105449,,871,0,A1,-95.36676840486884,29.74296258158289
,31338.6387923,,872,0,X3,-95.36721,29.768661000000005
UNDER 5000SF,2039.92926756,,873,0,A1,-95.36777349999997,29.741831999999995
UNDER 5000SF,4019.13014163,COMMERCIAL,875,0,A1,-95.36872080299419,29.745218749973674
,9643.3219808,COMMERCIAL,876,0,F1,-95.35053819789933,29.75531306033915
UNDER 5000SF,661.892732284,,877,0,X1,-95.36968599999999,29.765808499999995
,72773.343137,COMMERCIAL,879,0,X1,-95.35439069095705,29.769711706455606
,28349.8314086,COMMERCIAL,882,0,F1,-95.35597166237561,29.74342639421753
,7696.54728905,,883,0,A1,-95.37535620225816,29.755510517288425
UNDER 5000SF,775.593897096,,884,0,A1,-95.35786695833332,29.745401677083326
UNDER 5000SF,528.818185009,COMMERCIAL,885,0,F1,-95.3757245,29.748656500000003
UNDER 5000SF,1333.7624666,,886,0,X1,-95.37655790540464,29.761727689133075
,8122.96313946,COMMERCIAL,887,0,F1,-95.37737111812747,29.74973739212594
,6368.06508076,,888,0,X3,-95.361436,29.739827
UNDER 5000SF,1920.72603766,,889,0,A1,-95.3620535,29.740478
UNDER 5000SF,1437.8683935,,891,0,A1,-95.36346316837246,29.739950502749352
UNDER 5000SF,2651.05776407,,892,0,A1,-95.364496011523,29.74034756149364
UNDER 5000SF,4077.1362037,,894,0,A1,-95.36849352685736,29.74497934631263
,8184.81288221,,897,0,X1,-95.37015857909675,29.765731940861887
UNDER 5000SF,2877.67499061,COMMERCIAL,899,0,F1,-95.37226700000001,29.749012000000008
UNDER 5000SF,2131.34295158,,900,0,A1,-95.37650946893359,29.75562525219518
,5130.61093477,,901,0,A1,-95.37678199999999,29.756226499999997
,15966.4086053,MULTIFAMILY,902,0,B1,-95.37689619536555,29.752278030263167
,5476.92829561,,903,0,A1,-95.34631537007928,29.760698866030356
,76108.8454043,COMMERCIAL,904,0,F1,-95.34877687887398,29.760060033584452
UNDER 5000SF,4847.61159525,,905,0,X1,-95.34819853821799,29.764159912558423
UNDER 5000SF,1555.44242028,COMMERCIAL,906,0,,-95.34866468099811,29.757824484846232
UNDER 5000SF,1492.31863212,COMMERCIAL,907,0,F1,-95.35011572010416,29.75380306916196
UNDER 5000SF,490.427576049,,911,0,A1,-95.35834685494628,29.739971886247744
UNDER 5000SF,1344.42031989,,912,0,A1,-95.35829050000002,29.741019500000004
UNDER 5000SF,2201.29808313,,913,0,A1,-95.36167449999999,29.741275999999992
UNDER 5000SF,1294.46597897,MULTIFAMILY,914,0,A1,-95.36205391340465,29.73921477638579
UNDER 5000SF,3464.66182807,COMMERCIAL,915,0,F1,-95.362476,29.738695500000002
UNDER 5000SF,2071.68835941,,916,0,A1,-95.36336999999999,29.7409105
UNDER 5000SF,2864.55045213,COMMERCIAL,917,0,F1,-95.36425619295699,29.743731776663036
UNDER 5000SF,3159.58871927,COMMERCIAL,918,0,F1,-95.36496539612061,29.7446041571539
UNDER 5000SF,941.265252411,,920,0,A1,-95.3671735,29.739993000000002
UNDER 5000SF,2154.4760835,,923,0,A1,-95.36980376628097,29.744921004365988
,59196.8891335,,924,0,X1,-95.37052853362646,29.76638609737985
,25112.5552253,COMMERCIAL,925,0,Z5,-95.3717140112267,29.74920248193136
,11930.4859734,COMMERCIAL,926,0,F1,-95.37556515027038,29.752681781147327
UNDER 5000SF,1498.29768382,COMMERCIAL,927,0,F1,-95.3753887666089,29.751370327684704
,7095.33745376,,928,0,X1,-95.37648172814015,29.758994106254423
UNDER 5000SF,4547.63427168,,929,0,A1,-95.37719298662657,29.756578276832503
UNDER 5000SF,2954.5215609,,930,0,A1,-95.37738554005952,29.755616205222356
,18252.6000655,,931,0,J4,-95.35086677259471,29.77093494735734
,12850.8591211,COMMERCIAL,936,0,F1,-95.35863978966158,29.743508410878196
UNDER 5000SF,1174.52426129,COMMERCIAL,937,0,A1,-95.360739,29.7407395
,12524.1310172,MULTIFAMILY,939,0,B1,-95.36802093674106,29.768794270201834
,7350.92068784,COMMERCIAL,940,0,F1,-95.36842967400935,29.74654452577921
UNDER 5000SF,340.871849804,,942,0,X1,-95.36929549999999,29.765296000000006
UNDER 5000SF,1067.25328024,,943,0,A1,-95.36962749999999,29.745040999999993
,8773.7933328,COMMERCIAL,944,0,F1,-95.36985556522711,29.745369185497484
UNDER 5000SF,598.892704942,,945,0,X1,-95.36989609762365,29.765056245985868
,8085.20233796,COMMERCIAL,946,0,F1,-95.37478730074088,29.75146923847963
UNDER 5000SF,1186.02097347,,947,0,A1,-95.37588150000002,29.764564000000007
UNDER 5000SF,3087.71065955,,948,0,X1,-95.37650317136004,29.762843506748883
UNDER 5000SF,789.064400755,,949,0,A1,-95.37838925143204,29.7571803630713
UNDER 5000SF,4450.48466935,,950,0,X1,-95.3484085,29.762752000000003
UNDER 5000SF,795.072532323,COMMERCIAL,951,0,C2,-95.35168276179765,29.77109515049706
,23184.2949583,COMMERCIAL,953,0,F1,-95.35406516355046,29.748795072450964
UNDER 5000SF,1490.19373165,COMMERCIAL,954,0,F1,-95.35686126258247,29.745184264570344
UNDER 5000SF,817.428898789,COMMERCIAL,956,0,A1,-95.35776841910811,29.74580368478644
UNDER 5000SF,2694.07459013,,958,0,A1,-95.36163581791696,29.739498978392817
UNDER 5000SF,923.132308211,,961,0,A1,-95.363014,29.741291666666665
UNDER 5000SF,1772.41209448,MULTIFAMILY,963,0,B4,-95.36371,29.740337
,7178.56553966,,964,0,A1,-95.36373769845696,29.739729211842516
UNDER 5000SF,4203.11722145,,965,0,A1,-95.36424215538715,29.740661482761464
UNDER 5000SF,2678.45367691,COMMERCIAL,969,0,F1,-95.37477717015992,29.765228662545145
UNDER 5000SF,647.589587433,,970,0,A1,-95.37503550000001,29.764931499999992
UNDER 5000SF,1289.29829735,,971,0,A1,-95.37574592242511,29.755444252774794
UNDER 5000SF,687.117194986,,972,0,A1,-95.37591549999999,29.755561
,14547.3095025,COMMERCIAL,973,0,F1,-95.37608185988982,29.75298134281487
UNDER 5000SF,827.385148027,,974,0,A1,-95.34859134012135,29.75629928695632
,7039.12317644,COMMERCIAL,975,0,F1,-95.34966942583468,29.75584766974886
UNDER 5000SF,1898.00985806,,976,0,X1,-95.353034068758,29.77040069669889
UNDER 5000SF,3065.51321204,,979,0,A1,-95.3559660687751,29.7430425125502
,27401.4307964,COMMERCIAL,980,0,F1,-95.35614349699065,29.75100998857829
UNDER 5000SF,4804.76298406,COMMERCIAL,982,0,F1,-95.3573428739481,29.747754154644376
UNDER 5000SF,1364.26828931,,983,0,A1,-95.35775083375634,29.74134893654822
UNDER 5000SF,1282.09493057,,984,0,A1,-95.35764000228065,29.740876665706402
UNDER 5000SF,3841.465905,,985,0,A1,-95.35846263093717,29.74164723664088
UNDER 5000SF,1058.42758423,MULTIFAMILY,987,0,A1,-95.36197500000002,29.7391085
UNDER 5000SF,1996.80106939,,988,0,A1,-95.36275966905588,29.739843006473983
,22245.7186299,,989,0,X3,-95.36564352846474,29.745558246580323
UNDER 5000SF,2045.23133328,,992,0,X3,-95.36808999999998,29.7421945
,23995.6804903,,993,0,X1,-95.36908389663287,29.76510562317631
UNDER 5000SF,1898.32257661,COMMERCIAL,995,0,F1,-95.3715015,29.747332500000006
UNDER 5000SF,1344.80957364,COMMERCIAL,996,0,F1,-95.3725878091315,29.746531252660493
UNDER 5000SF,3003.99691555,COMMERCIAL,997,0,F1,-95.37390310811017,29.750846843418238
UNDER 5000SF,906.999812106,COMMERCIAL,998,0,F1,-95.376234697201,29.764353246819333
,6463.22132013,,999,0,A1,-95.3767905,29.755504500000008
UNDER 5000SF,587.398095372,COMMERCIAL,1000,0,F1,-95.3771335,29.757264999999997
