BLDG_ID,SqFtCd,SqFt_est,POS_Landuse,sectorid,POS_StateClass,POS_StateClassCd,center_x,center_y
420,,26369.84218,COMMERCIAL,5,COMMERCIAL,F1,-95.3723,29.75325
569,,30655.38419,COMMERCIAL,5,COMMERCIAL,F1,-95.3714,29.75125
649,UNDER 5000SF,2340.68524,COMMERCIAL,5,COMMERCIAL,F1,-95.3723,29.75062
743,UNDER 5000SF,3312.151658,COMMERCIAL,5,COMMERCIAL,F1,-95.372,29.75051
744,UNDER 5000SF,3725.617648,COMMERCIAL,5,COMMERCIAL,F1,-95.3722,29.75182
782,UNDER 5000SF,1394.209632,COMMERCIAL,5,COMMERCIAL,F1,-95.3718,29.75057
849,UNDER 5000SF,4264.299974,COMMERCIAL,5,COMMERCIAL,F1,-95.371,29.75151
850,,58575.67532,COMMERCIAL,5,COMMERCIAL,F1,-95.3715,29.75269
896,,31204.86479,COMMERCIAL,5,COMMERCIAL,F1,-95.37,29.74949
921,,57704.54521,COMMERCIAL,5,COMMERCIAL,F1,-95.3675,29.74804
922,,14074.81996,COMMERCIAL,5,COMMERCIAL,F1,-95.3699,29.75139
1118,,42079.81962,COMMERCIAL,5,COMMERCIAL,F1,-95.3732,29.75372
1211,,30623.10363,COMMERCIAL,5,COMMERCIAL,F1,-95.3671,29.74863
1295,UNDER 5000SF,572.1376784,COMMERCIAL,5,COMMERCIAL,F1,-95.3726,29.75183
1338,,26953.5778,COMMERCIAL,5,COMMERCIAL,F1,-95.3684,29.74841
1339,UNDER 5000SF,4773.863466,COMMERCIAL,5,COMMERCIAL,F1,-95.3723,29.75203
1408,,12197.2905,COMMERCIAL,5,COMMERCIAL,F1,-95.372,29.75089
1410,,54308.7444,COMMERCIAL,5,COMMERCIAL,F1,-95.3738,29.75295
116,UNDER 5000SF,4908.634389,COMMERCIAL,6,COMMERCIAL,F1,-95.3656,29.75017
263,UNDER 5000SF,2349.449356,COMMERCIAL,6,COMMERCIAL,F1,-95.3652,29.75093
267,UNDER 5000SF,1089.895377,COMMERCIAL,6,COMMERCIAL,F1,-95.3706,29.75395
293,,33278.41264,COMMERCIAL,6,COMMERCIAL,F1,-95.3712,29.7546
354,UNDER 5000SF,1885.559991,COMMERCIAL,6,COMMERCIAL,F1,-95.3673,29.75097
404,,24083.49985,COMMERCIAL,6,COMMERCIAL,F1,-95.3729,29.75455
474,,17788.38506,COMMERCIAL,6,COMMERCIAL,F1,-95.3699,29.75476
520,,133431.5642,COMMERCIAL,6,COMMERCIAL,F1,-95.3738,29.75692
613,UNDER 5000SF,4776.961687,COMMERCIAL,6,COMMERCIAL,F1,-95.3657,29.74994
660,,11794.15588,COMMERCIAL,6,COMMERCIAL,F1,-95.3713,29.75498
709,UNDER 5000SF,446.8554521,COMMERCIAL,6,COMMERCIAL,F1,-95.3673,29.75327
747,,39140.45687,COMMERCIAL,6,COMMERCIAL,F1,-95.373,29.75724
760,UNDER 5000SF,1436.734762,COMMERCIAL,6,COMMERCIAL,F1,-95.365,29.75082
827,,62544.54382,COMMERCIAL,6,COMMERCIAL,F1,-95.3706,29.75542
895,,35730.90189,COMMERCIAL,6,COMMERCIAL,F1,-95.3695,29.75358
967,,7955.87491,COMMERCIAL,6,COMMERCIAL,F1,-95.3664,29.7531
991,UNDER 5000SF,1264.599153,COMMERCIAL,6,COMMERCIAL,F1,-95.3674,29.75099
1044,UNDER 5000SF,498.9036787,COMMERCIAL,6,COMMERCIAL,F1,-95.3674,29.75333
1112,,6760.59236,COMMERCIAL,6,COMMERCIAL,F1,-95.3663,29.75153
1159,,39900.27271,COMMERCIAL,6,COMMERCIAL,F1,-95.3667,29.75071
1260,,17411.66537,COMMERCIAL,6,COMMERCIAL,F1,-95.3706,29.7543
1263,,64614.03123,COMMERCIAL,6,COMMERCIAL,F1,-95.3709,29.75341
1314,,11654.37601,COMMERCIAL,6,COMMERCIAL,F1,-95.3674,29.75317
1334,UNDER 5000SF,3898.992785,COMMERCIAL,6,COMMERCIAL,F1,-95.3656,29.751
1336,UNDER 5000SF,242.4119035,COMMERCIAL,6,COMMERCIAL,F1,-95.3675,29.75338
1396,,10916.98451,COMMERCIAL,6,COMMERCIAL,F1,-95.3646,29.75207
1406,UNDER 5000SF,553.9635824,COMMERCIAL,6,COMMERCIAL,F1,-95.367,29.75132
122,,24137.8212,COMMERCIAL,7,COMMERCIAL,F1,-95.368,29.75714
129,,198019.9098,COMMERCIAL,7,COMMERCIAL,F1,-95.3651,29.75426
325,,25974.48187,COMMERCIAL,7,COMMERCIAL,F1,-95.3685,29.75498
394,,55518.97634,COMMERCIAL,7,COMMERCIAL,F1,-95.3675,29.75463
406,,39505.44526,COMMERCIAL,7,COMMERCIAL,F1,-95.3662,29.75612
489,,64049.13287,COMMERCIAL,7,COMMERCIAL,F1,-95.3697,29.75818
561,,64669.15611,COMMERCIAL,7,COMMERCIAL,F1,-95.3654,29.75557
616,,45731.55417,COMMERCIAL,7,COMMERCIAL,F1,-95.3694,29.75697
658,,53218.15768,COMMERCIAL,7,COMMERCIAL,F1,-95.3669,29.75537
679,,61934.14458,COMMERCIAL,7,COMMERCIAL,F1,-95.3657,29.75355
682,,61515.0559,COMMERCIAL,7,COMMERCIAL,F1,-95.3692,29.75565
742,,29289.47483,COMMERCIAL,7,COMMERCIAL,F1,-95.3713,29.75785
828,,73357.70213,COMMERCIAL,7,COMMERCIAL,F1,-95.37,29.75623
845,,66276.55489,COMMERCIAL,7,COMMERCIAL,F1,-95.3645,29.75506
898,,31993.41217,COMMERCIAL,7,COMMERCIAL,F1,-95.3719,29.75835
990,,64691.39136,COMMERCIAL,7,COMMERCIAL,F1,-95.3666,29.75408
1117,UNDER 5000SF,994.3081089,COMMERCIAL,7,COMMERCIAL,F1,-95.3718,29.75714
1158,,61190.42042,COMMERCIAL,7,COMMERCIAL,F1,-95.3703,29.75749
1165,,53457.71265,COMMERCIAL,7,COMMERCIAL,F1,-95.3706,29.75873
1188,UNDER 5000SF,1179.528327,COMMERCIAL,7,COMMERCIAL,F1,-95.3715,29.75721
1216,,25990.15083,COMMERCIAL,7,COMMERCIAL,F1,-95.3719,29.75735
1309,,57858.29364,COMMERCIAL,7,COMMERCIAL,F1,-95.3637,29.75454
1317,,24164.9848,COMMERCIAL,7,COMMERCIAL,F1,-95.3689,29.75769
1321,,31596.6747,COMMERCIAL,7,COMMERCIAL,F1,-95.371,29.757
180,,38846.40166,COMMERCIAL,8,COMMERCIAL,F1,-95.3674,29.75787
197,,61771.95492,COMMERCIAL,8,COMMERCIAL,F1,-95.366,29.75812
228,,26739.93931,COMMERCIAL,8,COMMERCIAL,F1,-95.3616,29.75551
290,,28767.41562,COMMERCIAL,8,COMMERCIAL,F1,-95.3683,29.7584
393,,61093.55524,COMMERCIAL,8,COMMERCIAL,F1,-95.3665,29.75736
442,,88009.30068,COMMERCIAL,8,COMMERCIAL,F1,-95.3629,29.75634
469,,58764.91737,COMMERCIAL,8,COMMERCIAL,F1,-95.3657,29.75685
487,,40187.63595,COMMERCIAL,8,COMMERCIAL,F1,-95.3643,29.75705
611,,25139.18245,COMMERCIAL,8,COMMERCIAL,F1,-95.3649,29.75615
863,,21050.86735,COMMERCIAL,8,COMMERCIAL,F1,-95.364,29.75711
1108,,30154.60843,COMMERCIAL,8,COMMERCIAL,F1,-95.3639,29.75581
1233,,29038.11737,COMMERCIAL,8,COMMERCIAL,F1,-95.3647,29.75647
1401,,27271.79095,COMMERCIAL,8,COMMERCIAL,F1,-95.3677,29.75915
117,,42924.72428,COMMERCIAL,9,COMMERCIAL,F1,-95.3665,29.76056
194,,58004.62382,COMMERCIAL,9,COMMERCIAL,F1,-95.361,29.75627
400,,61716.93239,COMMERCIAL,9,COMMERCIAL,F1,-95.3636,29.75779
468,,53543.02775,COMMERCIAL,9,COMMERCIAL,F1,-95.3656,29.7601
675,,130406.0205,COMMERCIAL,9,COMMERCIAL,F1,-95.3642,29.75871
677,,31946.31514,COMMERCIAL,9,COMMERCIAL,F1,-95.3653,29.75876
761,,60087.43185,COMMERCIAL,9,COMMERCIAL,F1,-95.3648,29.7596
846,,61089.80575,COMMERCIAL,9,COMMERCIAL,F1,-95.3662,29.75939
890,UNDER 5000SF,480.4159681,,9,COMMERCIAL,F1,-95.3631,29.75814
1036,,66195.82871,COMMERCIAL,9,COMMERCIAL,F1,-95.3627,29.75728
177,UNDER 5000SF,4861.121116,COMMERCIAL,10,COMMERCIAL,F1,-95.3648,29.76156
251,UNDER 5000SF,4579.29817,COMMERCIAL,10,COMMERCIAL,F1,-95.3595,29.75947
254,,29459.97532,COMMERCIAL,10,COMMERCIAL,F1,-95.3617,29.76027
283,,63202.03447,COMMERCIAL,10,COMMERCIAL,F1,-95.3635,29.76116
338,,43128.79152,COMMERCIAL,10,COMMERCIAL,F1,-95.3643,29.76169
358,,208092.106,COMMERCIAL,10,COMMERCIAL,F1,-95.3678,29.76246
467,,30102.65609,COMMERCIAL,10,COMMERCIAL,F1,-95.3631,29.76176
502,,5201.774572,COMMERCIAL,10,COMMERCIAL,F1,-95.359,29.75929
506,,32140.90405,COMMERCIAL,10,COMMERCIAL,F1,-95.3645,29.76309
585,,28552.33958,COMMERCIAL,10,COMMERCIAL,F1,-95.3619,29.75994
605,,8888.990465,COMMERCIAL,10,COMMERCIAL,F1,-95.3612,29.76117
610,,22889.30346,COMMERCIAL,10,COMMERCIAL,F1,-95.364,29.76039
669,,8486.45141,COMMERCIAL,10,COMMERCIAL,F1,-95.3599,29.75806
774,,9008.123062,COMMERCIAL,10,COMMERCIAL,F1,-95.3603,29.76004
777,,62383.19711,COMMERCIAL,10,COMMERCIAL,F1,-95.3624,29.75931
819,UNDER 5000SF,4151.212351,COMMERCIAL,10,COMMERCIAL,F1,-95.3599,29.75972
820,UNDER 5000SF,3228.150203,COMMERCIAL,10,COMMERCIAL,F1,-95.3608,29.76094
968,,24671.68957,COMMERCIAL,10,COMMERCIAL,F1,-95.3674,29.76425
1019,,15643.99306,COMMERCIAL,10,COMMERCIAL,F1,-95.3606,29.76035
1034,,13883.87911,COMMERCIAL,10,COMMERCIAL,F1,-95.3596,29.75775
1081,,10474.22123,COMMERCIAL,10,COMMERCIAL,F1,-95.3602,29.7577
1203,UNDER 5000SF,3244.89997,COMMERCIAL,10,COMMERCIAL,F1,-95.3599,29.7604
1230,,59807.38033,COMMERCIAL,10,COMMERCIAL,F1,-95.3616,29.75877
1289,,16971.49831,COMMERCIAL,10,COMMERCIAL,F1,-95.3647,29.7627
396,UNDER 5000SF,1421.080581,COMMERCIAL,11,COMMERCIAL,F1,-95.3619,29.76444
504,,56052.3105,COMMERCIAL,11,COMMERCIAL,F1,-95.3615,29.76212
583,,9071.959108,COMMERCIAL,11,COMMERCIAL,F1,-95.3601,29.76436
634,,5313.528851,COMMERCIAL,11,COMMERCIAL,F1,-95.3602,29.76172
668,,64864.08832,COMMERCIAL,11,COMMERCIAL,F1,-95.3603,29.76365
701,,32835.43468,COMMERCIAL,11,COMMERCIAL,F1,-95.3579,29.75997
733,,14671.42226,COMMERCIAL,11,COMMERCIAL,F1,-95.3626,29.7639
799,,9210.996762,COMMERCIAL,11,COMMERCIAL,F1,-95.3609,29.76258
1178,UNDER 5000SF,4484.469276,COMMERCIAL,11,COMMERCIAL,F1,-95.361,29.76406
1180,,7847.565638,COMMERCIAL,11,COMMERCIAL,F1,-95.362,29.76438
1332,UNDER 5000SF,2081.768873,COMMERCIAL,11,COMMERCIAL,F1,-95.3617,29.76452
1388,,14450.76105,COMMERCIAL,11,COMMERCIAL,F1,-95.3614,29.76408
105,,6072.427463,COMMERCIAL,0,COMMERCIAL,F1,-95.3569,29.75026
108,,7824.839277,COMMERCIAL,0,COMMERCIAL,F1,-95.3599,29.74695
113,,33785.14916,COMMERCIAL,0,COMMERCIAL,F1,-95.3484,29.76929
127,UNDER 5000SF,1809.360784,COMMERCIAL,0,COMMERCIAL,F1,-95.3612,29.74282
135,,7179.253806,COMMERCIAL,0,COMMERCIAL,F1,-95.3661,29.74308
142,UNDER 5000SF,4498.210765,COMMERCIAL,0,COMMERCIAL,F1,-95.3728,29.76515
143,,38922.1401,COMMERCIAL,0,COMMERCIAL,F1,-95.3745,29.74898
159,UNDER 5000SF,630.8655177,COMMERCIAL,0,COMMERCIAL,F1,-95.3663,29.74492
164,UNDER 5000SF,1593.696949,COMMERCIAL,0,COMMERCIAL,F1,-95.3727,29.7653
165,,56676.17332,COMMERCIAL,0,COMMERCIAL,F1,-95.3733,29.76655
166,UNDER 5000SF,1935.089349,COMMERCIAL,0,COMMERCIAL,F1,-95.3746,29.76523
168,UNDER 5000SF,4321.323448,COMMERCIAL,0,COMMERCIAL,F1,-95.3556,29.74987
170,UNDER 5000SF,3062.396691,COMMERCIAL,0,COMMERCIAL,F1,-95.3564,29.74498
184,UNDER 5000SF,1246.202921,COMMERCIAL,0,COMMERCIAL,F1,-95.3761,29.76424
186,,21588.37481,MULTIFAMILY,0,COMMERCIAL,F1,-95.3507,29.75674
201,,8772.591558,COMMERCIAL,0,COMMERCIAL,F1,-95.3683,29.74525
207,,27186.56148,COMMERCIAL,0,COMMERCIAL,F1,-95.372,29.74745
208,,5056.723125,COMMERCIAL,0,COMMERCIAL,F1,-95.3743,29.76499
209,,7942.409505,COMMERCIAL,0,COMMERCIAL,F1,-95.3756,29.75039
211,,22290.52261,COMMERCIAL,0,COMMERCIAL,F1,-95.3768,29.74943
213,UNDER 5000SF,3482.18377,COMMERCIAL,0,COMMERCIAL,F1,-95.3774,29.75292
214,UNDER 5000SF,2753.035979,COMMERCIAL,0,COMMERCIAL,F1,-95.3772,29.75309
220,,30308.00157,COMMERCIAL,0,COMMERCIAL,F1,-95.3501,29.77228
222,,13358.46821,COMMERCIAL,0,COMMERCIAL,F1,-95.3562,29.74792
223,,49152.44915,COMMERCIAL,0,COMMERCIAL,F1,-95.3568,29.7471
224,,19209.21417,COMMERCIAL,0,COMMERCIAL,F1,-95.3574,29.74975
236,UNDER 5000SF,604.7519973,COMMERCIAL,0,COMMERCIAL,F1,-95.3728,29.7499
241,,18781.00154,COMMERCIAL,0,COMMERCIAL,F1,-95.3783,29.7575
248,UNDER 5000SF,4810.445636,COMMERCIAL,0,COMMERCIAL,F1,-95.3567,29.7484
269,UNDER 5000SF,781.2718982,COMMERCIAL,0,COMMERCIAL,F1,-95.3748,29.7651
275,UNDER 5000SF,4409.293684,COMMERCIAL,0,COMMERCIAL,F1,-95.3557,29.75192
288,,22585.0113,COMMERCIAL,0,COMMERCIAL,F1,-95.367,29.74229
294,,17599.65836,COMMERCIAL,0,COMMERCIAL,F1,-95.3725,29.74794
296,UNDER 5000SF,4527.326253,COMMERCIAL,0,COMMERCIAL,F1,-95.374,29.74999
302,UNDER 5000SF,4864.665353,COMMERCIAL,0,COMMERCIAL,F1,-95.3468,29.75861
303,,9121.046128,COMMERCIAL,0,COMMERCIAL,F1,-95.349,29.76063
304,,13322.04159,COMMERCIAL,0,COMMERCIAL,F1,-95.3491,29.75556
310,UNDER 5000SF,3263.459552,COMMERCIAL,0,COMMERCIAL,F1,-95.3612,29.74292
320,UNDER 5000SF,1685.723598,COMMERCIAL,0,COMMERCIAL,F1,-95.3667,29.74076
322,,38536.30435,COMMERCIAL,0,COMMERCIAL,F1,-95.3552,29.75055
324,,14729.9341,COMMERCIAL,0,COMMERCIAL,F1,-95.3555,29.75183
327,,25465.18034,COMMERCIAL,0,COMMERCIAL,F1,-95.3504,29.75853
334,,27951.43025,COMMERCIAL,0,COMMERCIAL,F1,-95.355,29.74821
335,UNDER 5000SF,790.4508218,COMMERCIAL,0,COMMERCIAL,F1,-95.3753,29.74951
365,,16357.77571,COMMERCIAL,0,COMMERCIAL,F1,-95.3759,29.74891
370,,5270.693124,COMMERCIAL,0,COMMERCIAL,F1,-95.3489,29.75769
377,,7939.386771,COMMERCIAL,0,COMMERCIAL,F1,-95.3568,29.75068
382,UNDER 5000SF,2316.724829,COMMERCIAL,0,COMMERCIAL,F1,-95.3601,29.741
391,UNDER 5000SF,3484.563732,COMMERCIAL,0,COMMERCIAL,F1,-95.3668,29.74064
392,UNDER 5000SF,2402.058812,COMMERCIAL,0,COMMERCIAL,F1,-95.3581,29.74675
395,UNDER 5000SF,829.4312771,,0,COMMERCIAL,F1,-95.3689,29.7459
402,UNDER 5000SF,2898.241469,COMMERCIAL,0,COMMERCIAL,F1,-95.3719,29.74616
403,,5989.985284,COMMERCIAL,0,COMMERCIAL,F1,-95.3719,29.746
408,UNDER 5000SF,3692.109154,COMMERCIAL,0,COMMERCIAL,F1,-95.3748,29.76572
417,UNDER 5000SF,4364.232027,COMMERCIAL,0,COMMERCIAL,F1,-95.3702,29.74503
418,UNDER 5000SF,3791.95028,COMMERCIAL,0,COMMERCIAL,F1,-95.3705,29.74477
429,,17651.72976,COMMERCIAL,0,COMMERCIAL,F1,-95.3474,29.75786
434,,14790.96549,COMMERCIAL,0,COMMERCIAL,F1,-95.3559,29.74877
436,UNDER 5000SF,2595.498599,COMMERCIAL,0,COMMERCIAL,F1,-95.3576,29.74426
439,,6804.714919,COMMERCIAL,0,COMMERCIAL,F1,-95.3594,29.74665
446,,22427.48399,COMMERCIAL,0,COMMERCIAL,F1,-95.3655,29.7422
458,UNDER 5000SF,2753.057935,COMMERCIAL,0,COMMERCIAL,F1,-95.3492,29.76085
459,UNDER 5000SF,1294.826136,COMMERCIAL,0,COMMERCIAL,F1,-95.35,29.75636
461,,10576.52647,COMMERCIAL,0,COMMERCIAL,F1,-95.3549,29.75266
466,,5973.28241,COMMERCIAL,0,COMMERCIAL,F1,-95.3596,29.74643
470,,11105.50461,COMMERCIAL,0,COMMERCIAL,F1,-95.367,29.74036
490,UNDER 5000SF,2738.45836,COMMERCIAL,0,COMMERCIAL,F1,-95.3722,29.74583
498,,67548.01,COMMERCIAL,0,COMMERCIAL,F1,-95.3499,29.76819
501,,24825.01911,COMMERCIAL,0,COMMERCIAL,F1,-95.3554,29.74273
515,UNDER 5000SF,4032.820513,COMMERCIAL,0,COMMERCIAL,F1,-95.3705,29.74634
517,,22507.12441,COMMERCIAL,0,COMMERCIAL,F1,-95.3711,29.74534
521,UNDER 5000SF,4780.429085,COMMERCIAL,0,COMMERCIAL,F1,-95.3744,29.76588
522,,8169.874085,COMMERCIAL,0,COMMERCIAL,F1,-95.3746,29.76495
526,,5807.084165,COMMERCIAL,0,COMMERCIAL,F1,-95.3502,29.7556
527,,48242.50776,COMMERCIAL,0,COMMERCIAL,F1,-95.3512,29.75595
529,UNDER 5000SF,1624.439871,COMMERCIAL,0,COMMERCIAL,F1,-95.3567,29.74409
530,UNDER 5000SF,1271.475468,COMMERCIAL,0,COMMERCIAL,F1,-95.3571,29.74094
532,,19919.42254,COMMERCIAL,0,COMMERCIAL,F1,-95.3591,29.74397
533,,5328.451433,COMMERCIAL,0,COMMERCIAL,F1,-95.36,29.74662
541,,48355.18375,COMMERCIAL,0,COMMERCIAL,F1,-95.3645,29.73901
543,UNDER 5000SF,3059.503637,COMMERCIAL,0,COMMERCIAL,F1,-95.3668,29.74137
544,,10514.4208,COMMERCIAL,0,COMMERCIAL,F1,-95.3519,29.75619
545,,11790.04327,COMMERCIAL,0,COMMERCIAL,F1,-95.3545,29.75011
549,,10345.62016,COMMERCIAL,0,COMMERCIAL,F1,-95.3592,29.74615
552,UNDER 5000SF,2966.238004,COMMERCIAL,0,COMMERCIAL,F1,-95.3753,29.75154
559,UNDER 5000SF,4349.422191,COMMERCIAL,0,COMMERCIAL,F1,-95.3775,29.75268
568,,26256.98675,COMMERCIAL,0,COMMERCIAL,F1,-95.3704,29.74758
570,UNDER 5000SF,3625.396812,COMMERCIAL,0,COMMERCIAL,F1,-95.3728,29.76452
571,,8590.968949,COMMERCIAL,0,COMMERCIAL,F1,-95.3739,29.74956
575,,21439.93461,COMMERCIAL,0,COMMERCIAL,F1,-95.3476,29.77121
591,,8200.328821,COMMERCIAL,0,COMMERCIAL,F1,-95.3736,29.74851
592,,27508.92586,COMMERCIAL,0,COMMERCIAL,F1,-95.3743,29.76434
600,,18538.31268,COMMERCIAL,0,COMMERCIAL,F1,-95.3582,29.74889
601,,26537.80889,COMMERCIAL,0,COMMERCIAL,F1,-95.3587,29.74617
602,,16656.07881,COMMERCIAL,0,COMMERCIAL,F1,-95.3596,29.74559
603,UNDER 5000SF,2987.534975,COMMERCIAL,0,COMMERCIAL,F1,-95.3604,29.74151
626,,7917.97857,COMMERCIAL,0,COMMERCIAL,F1,-95.3787,29.75813
653,,5437.02609,COMMERCIAL,0,COMMERCIAL,F1,-95.3584,29.74176
655,,17280.53198,COMMERCIAL,0,COMMERCIAL,F1,-95.36,29.74458
665,UNDER 5000SF,1289.317785,COMMERCIAL,0,COMMERCIAL,F1,-95.3519,29.7722
667,,9802.095933,COMMERCIAL,0,COMMERCIAL,F1,-95.3575,29.74832
685,,8085.975601,COMMERCIAL,0,COMMERCIAL,F1,-95.3702,29.74826
687,,9824.304048,COMMERCIAL,0,COMMERCIAL,F1,-95.3724,29.74962
688,,5904.157792,COMMERCIAL,0,COMMERCIAL,F1,-95.3731,29.74628
692,,11291.81101,COMMERCIAL,0,COMMERCIAL,F1,-95.3772,29.75068
699,UNDER 5000SF,549.5804257,COMMERCIAL,0,COMMERCIAL,F1,-95.3564,29.75088
700,,71197.22926,COMMERCIAL,0,COMMERCIAL,F1,-95.3565,29.76917
704,UNDER 5000SF,1004.959743,COMMERCIAL,0,COMMERCIAL,F1,-95.3597,29.74186
711,UNDER 5000SF,2389.730381,,0,COMMERCIAL,F1,-95.3689,29.74586
713,UNDER 5000SF,3198.412366,COMMERCIAL,0,COMMERCIAL,F1,-95.3709,29.74875
715,UNDER 5000SF,3468.432384,COMMERCIAL,0,COMMERCIAL,F1,-95.3749,29.75005
716,,17050.24089,COMMERCIAL,0,COMMERCIAL,F1,-95.3756,29.75068
721,UNDER 5000SF,2147.857179,COMMERCIAL,0,COMMERCIAL,F1,-95.3484,29.75783
722,UNDER 5000SF,2799.547105,COMMERCIAL,0,COMMERCIAL,F1,-95.3486,29.76777
723,UNDER 5000SF,1536.681812,COMMERCIAL,0,COMMERCIAL,F1,-95.35,29.7545
727,UNDER 5000SF,4107.74792,COMMERCIAL,0,COMMERCIAL,F1,-95.358,29.74863
730,UNDER 5000SF,811.1667035,COMMERCIAL,0,COMMERCIAL,F1,-95.3592,29.74228
731,,11936.07364,COMMERCIAL,0,COMMERCIAL,F1,-95.3602,29.74584
745,,6246.822378,COMMERCIAL,0,COMMERCIAL,F1,-95.3724,29.74631
751,,5876.305292,COMMERCIAL,0,COMMERCIAL,F1,-95.3779,29.75296
756,,14006.69766,COMMERCIAL,0,COMMERCIAL,F1,-95.3595,29.74235
769,,9839.34726,COMMERCIAL,0,COMMERCIAL,F1,-95.3486,29.757
784,UNDER 5000SF,2897.132448,COMMERCIAL,0,COMMERCIAL,F1,-95.3742,29.75068
787,,14438.33297,COMMERCIAL,0,COMMERCIAL,F1,-95.3764,29.75116
796,,15080.21575,COMMERCIAL,0,COMMERCIAL,F1,-95.3576,29.74741
802,,35212.96742,COMMERCIAL,0,COMMERCIAL,F1,-95.3667,29.74416
810,UNDER 5000SF,2311.042722,COMMERCIAL,0,COMMERCIAL,F1,-95.3487,29.7575
811,,7149.026421,COMMERCIAL,0,COMMERCIAL,F1,-95.35,29.75612
812,,46987.7203,COMMERCIAL,0,COMMERCIAL,F1,-95.3495,29.75494
825,,17035.04729,COMMERCIAL,0,COMMERCIAL,F1,-95.3658,29.74385
829,,27776.32622,COMMERCIAL,0,COMMERCIAL,F1,-95.3724,29.7468
832,,13245.69615,COMMERCIAL,0,COMMERCIAL,F1,-95.3774,29.75738
835,,52742.38114,COMMERCIAL,0,COMMERCIAL,F1,-95.3566,29.74914
851,,9805.936436,COMMERCIAL,0,COMMERCIAL,F1,-95.3746,29.7504
858,,44857.91681,COMMERCIAL,0,COMMERCIAL,F1,-95.3547,29.7514
859,UNDER 5000SF,3961.783151,COMMERCIAL,0,COMMERCIAL,F1,-95.3549,29.75229
869,,8153.056266,COMMERCIAL,0,COMMERCIAL,F1,-95.3477,29.76892
876,,9643.321981,COMMERCIAL,0,COMMERCIAL,F1,-95.3505,29.75531
882,,28349.83141,COMMERCIAL,0,COMMERCIAL,F1,-95.356,29.74343
885,UNDER 5000SF,528.818185,COMMERCIAL,0,COMMERCIAL,F1,-95.3757,29.74866
887,,8122.963139,COMMERCIAL,0,COMMERCIAL,F1,-95.3774,29.74974
899,UNDER 5000SF,2877.674991,COMMERCIAL,0,COMMERCIAL,F1,-95.3723,29.74901
904,,76108.8454,COMMERCIAL,0,COMMERCIAL,F1,-95.3488,29.76006
907,UNDER 5000SF,1492.318632,COMMERCIAL,0,COMMERCIAL,F1,-95.3501,29.7538
915,UNDER 5000SF,3464.661828,COMMERCIAL,0,COMMERCIAL,F1,-95.3625,29.7387
917,UNDER 5000SF,2864.550452,COMMERCIAL,0,COMMERCIAL,F1,-95.3643,29.74373
918,UNDER 5000SF,3159.588719,COMMERCIAL,0,COMMERCIAL,F1,-95.365,29.7446
926,,11930.48597,COMMERCIAL,0,COMMERCIAL,F1,-95.3756,29.75268
927,UNDER 5000SF,1498.297684,COMMERCIAL,0,COMMERCIAL,F1,-95.3754,29.75137
936,,12850.85912,COMMERCIAL,0,COMMERCIAL,F1,-95.3586,29.74351
940,,7350.920688,COMMERCIAL,0,COMMERCIAL,F1,-95.3684,29.74654
944,,8773.793333,COMMERCIAL,0,COMMERCIAL,F1,-95.3699,29.74537
946,,8085.202338,COMMERCIAL,0,COMMERCIAL,F1,-95.3748,29.75147
953,,23184.29496,COMMERCIAL,0,COMMERCIAL,F1,-95.3541,29.7488
954,UNDER 5000SF,1490.193732,COMMERCIAL,0,COMMERCIAL,F1,-95.3569,29.74518
969,UNDER 5000SF,2678.453677,COMMERCIAL,0,COMMERCIAL,F1,-95.3748,29.76523
973,,14547.3095,COMMERCIAL,0,COMMERCIAL,F1,-95.3761,29.75298
975,,7039.123176,COMMERCIAL,0,COMMERCIAL,F1,-95.3497,29.75585
980,,27401.4308,COMMERCIAL,0,COMMERCIAL,F1,-95.3561,29.75101
982,UNDER 5000SF,4804.762984,COMMERCIAL,0,COMMERCIAL,F1,-95.3573,29.74775
995,UNDER 5000SF,1898.322577,COMMERCIAL,0,COMMERCIAL,F1,-95.3715,29.74733
996,UNDER 5000SF,1344.809574,COMMERCIAL,0,COMMERCIAL,F1,-95.3726,29.74653
997,UNDER 5000SF,3003.996916,COMMERCIAL,0,COMMERCIAL,F1,-95.3739,29.75085
998,UNDER 5000SF,906.9998121,COMMERCIAL,0,COMMERCIAL,F1,-95.3762,29.76435
1000,UNDER 5000SF,587.3980954,COMMERCIAL,0,COMMERCIAL,F1,-95.3771,29.75726
1006,,9826.80709,COMMERCIAL,0,COMMERCIAL,F1,-95.3503,29.7542
1008,,33984.90781,COMMERCIAL,0,COMMERCIAL,F1,-95.3543,29.75222
1009,,15557.47304,COMMERCIAL,0,COMMERCIAL,F1,-95.3561,29.76964
1011,UNDER 5000SF,3973.720261,COMMERCIAL,0,COMMERCIAL,F1,-95.3559,29.74951
1042,,14388.6816,COMMERCIAL,0,COMMERCIAL,F1,-95.3664,29.74601
1046,UNDER 5000SF,2522.476178,COMMERCIAL,0,COMMERCIAL,F1,-95.3702,29.74746
1056,UNDER 5000SF,4588.618047,COMMERCIAL,0,COMMERCIAL,F1,-95.355,29.75237
1071,UNDER 5000SF,4814.923509,COMMERCIAL,0,COMMERCIAL,F1,-95.3742,29.76605
1072,UNDER 5000SF,4384.385005,COMMERCIAL,0,COMMERCIAL,F1,-95.3755,29.74877
